gene_symbol,Slc39a10
parameter_name,Fasted blood glucose concentration
pvalue,0.3362322
mouse_life_stage,Early adult
gene_accession_id,MGI:1914515
analysis_id,8t60qy10d2993ac
parameter_id,IMPC_IPG_010_001
mouse_strain,C57BL
