parameter_id,IMPC_EYE_027_001
gene_accession_id,MGI:2443129
analysis_id,u346199rznn33w1
gene_symbol,Golm2
mouse_life_stage,Early adult
parameter_name,Persistence of hyaloid vascular system
mouse_strain,C52BL
pvalue,0.6297214
