parameter_id,MGP_MLN_066_001
pvalue,0.7521641
mouse_life_stage,E18.5
analysis_id,n99n73xi6h32975
parameter_name,Effector CD4+ T helper cells - % of CD45+
gene_symbol,Zyg11b
mouse_strain,C57BL
gene_accession_id,MGI:2685277
