parameter_id,MGP_IMM_079_001
gene_accession_id,MGI:2444113
pvalue,0.3152019
mouse_strain,C57BL
analysis_id,b9v39l890p541z7
gene_symbol,Nemp2
mouse_life_stage,Early adult
parameter_name,KLRG1+ Treg cells - % of CD45+
