mouse_life_stage,Early adult
pvalue,0.2166934
gene_accession_id,MGI:1309468
mouse_strain,C57BL
analysis_id,k9m2l40j6qf8d4t
parameter_id,IMPC_EYE_026_001
gene_symbol,Casq1
parameter_name,Retinal Blood Vessels Pattern
