parameter_id,IMPC_IMM_034_001
analysis_id,5n45mi62p54anaj
mouse_life_stage,E9.5
mouse_strain,C57BL
gene_symbol,Orc2
parameter_name,CD8 CD44-CD62L+ T cells
pvalue,0.8698316
gene_accession_id,MGI:1328306
