parameter_id,MGP_PBI_033_001
gene_accession_id,MGI:97838
gene_symbol,Eprs1
analysis_id,a8a60c1261u40ss
pvalue,0.7555958
mouse_life_stage,E12.5
mouse_strain,C57BL
parameter_name,CD8+ KLRG1+ alpha beta T cell number
