parameter_id,IMPC_XRY_007_001
mouse_strain,C57BL
gene_symbol,Dnajc6
analysis_id,gl825jqb6hva001
gene_accession_id,MGI:1919935
parameter_name,Clavicle
mouse_life_stage,Early adult
pvalue,0.1043741
