parameter_id,JAX_OFD_022_001
pvalue,0.2689292
gene_accession_id,MGI:1919935
analysis_id,nyc0gn21792542o
mouse_strain,C57BL
parameter_name,Percentage center time
gene_symbol,Dnajc6
mouse_life_stage,Early adult
