gene_symbol,SLC28A2
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1913105
analysis_id,74a4xn5781g2846
pvalue,0.4532726
parameter_name,Periphery permanence time
parameter_id,JAX_OFD_012_001
