parameter_id,IMPC_OFD_012_001
gene_symbol,Rab17
gene_accession_id,MGI:104640
pvalue,0.6495991
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,3s99518e6a3v24o
parameter_name,Periphery permanence time
