mouse_life_stage,Middle aged adult
mouse_strain,C57BL
gene_symbol,Slc30a4
parameter_id,IMPC_IMM_069_001
pvalue,0.6146089
parameter_name,Transitional B Cells (CD21/35 low)
analysis_id,0n2o461n23hkmfb
gene_accession_id,MGI:1345282
