mouse_life_stage,Late adult
analysis_id,24xns9hv0k9g99c
pvalue,0.9689286
parameter_id,IMPC_GPO_002_001
gene_symbol,Secisbp2l
parameter_name,Placenta Morphology
gene_accession_id,MGI:1917604
mouse_strain,C57BL
