parameter_id,IMPC_HEM_003_001
pvalue,0.7429678
mouse_life_stage,Late adult
mouse_strain,C57BL
parameter_name,Hemoglobin
gene_accession_id,MGI:109128
gene_symbol,Hnf4a
analysis_id,5ojpjw9zts37c1p
