parameter_id,IMPC_ECG_010_001
gene_symbol,Slc30a4
mouse_life_stage,Early adult
parameter_name,HRV
analysis_id,ik7am4jxr75xxb2
gene_accession_id,MGI:1345282
pvalue,0.1779635
mouse_strain,C57BL
