gene_accession_id,MGI:2441730
gene_symbol,Tbl1xr1
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,IMPC_GEO_064_001
pvalue,0.7169737
parameter_name,Edema
analysis_id,oop0t9trh0850et
