parameter_id,IMPC_HEM_038_001
analysis_id,q6e72p1x159chxo
pvalue,0.09842048
gene_accession_id,MGI:1341628
parameter_name,Basophil differential count
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Atrn
