gene_symbol,Slc17a9
parameter_name,Bone Area
mouse_strain,C57BL
gene_accession_id,MGI:1919107
mouse_life_stage,Early adult
parameter_id,IMPC_DXA_010_001
analysis_id,t95h410aer4qn6o
pvalue,0.3984668
