parameter_id,MGP_PBI_013_001
mouse_life_stage,Late adult
gene_accession_id,MGI:1917604
gene_symbol,Secisbp2l
parameter_name,CD8+ KLRG1+ alpha beta T cell percentage
pvalue,0.6692341
analysis_id,pl1599zop13qp0e
mouse_strain,C57BL
