parameter_id,IMPC_XRY_065_001
gene_symbol,Bpifa3
gene_accession_id,MGI:1920638
pvalue,0.9565515
parameter_name,Lumbar processes
mouse_strain,129SV
mouse_life_stage,Early adult
analysis_id,80e798438df1v9o
