mouse_life_stage,Late adult
mouse_strain,C57BL
analysis_id,04t3m3kcbn45got
gene_accession_id,MGI:1917604
parameter_name,Alkaline phosphatase
parameter_id,IMPC_CBC_014_001
pvalue,0.1339286
gene_symbol,Secisbp2l
