parameter_id,IMPC_CSD_039_001
gene_accession_id,MGI:95835
mouse_life_stage,E9.5
gene_symbol,Hspa5
mouse_strain,C57BL
analysis_id,iwb6448zyw70j45
parameter_name,Limb grasp
pvalue,0.3490831
