parameter_id,IMPC_EYE_013_001
mouse_life_stage,Early adult
gene_symbol,Cds2
gene_accession_id,MGI:1332236
analysis_id,k5qaw1jn75p94az
pvalue,0.7947786
mouse_strain,C57BL
parameter_name,Pupil Dilation
