parameter_id,MGP_IMM_006_001
mouse_life_stage,Late adult
analysis_id,g6d6n92m045d0fb
pvalue,0.5109565
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
gene_symbol,Lpgat1
mouse_strain,C57BL
gene_accession_id,MGI:2446186
