mouse_life_stage,Early adult
gene_accession_id,MGI:1920026
gene_symbol,Sass6
parameter_id,IMPC_CBC_024_001
pvalue,0.4736161
parameter_name,UIBC (unsaturated iron binding capacity)
mouse_strain,C59BL
analysis_id,32kreu8468s4xuq
