parameter_name,Number of rears - total
gene_accession_id,MGI:99501
mouse_life_stage,E12.5
gene_symbol,Fgb
mouse_strain,C57BL
analysis_id,90pe50740r11qdi
parameter_id,IMPC_OFD_021_001
pvalue,0.8967994
