parameter_id,IMPC_GEL_017_002
gene_symbol,LPGAT1
gene_accession_id,MGI:2446186
mouse_life_stage,Middle aged adult
parameter_name,Pale yolk sac
analysis_id,siqvh7wk962f52c
pvalue,0.8530533
mouse_strain,C57BL
