parameter_id,IMPC_HEM_030_001
parameter_name,Neutrophil cell count
gene_accession_id,MGI:2651854
mouse_life_stage,Early adult
gene_symbol,Atg4c
analysis_id,040qkdw06ydj299
mouse_strain,C57BL
pvalue,0.0003991298
