parameter_id,IMPC_ECG_004_001
gene_symbol,Cdin1
mouse_strain,C57BL
pvalue,0.8140748
gene_accession_id,MGI:3026886
analysis_id,2zc44bh81u961e9
parameter_name,RR
mouse_life_stage,Early adult
