gene_accession_id,MGI:1328306
gene_symbol,Orc2
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,MGP_MLN_071_001
pvalue,0.9493702
parameter_name,Resting Treg cells - % of CD45+
analysis_id,43u55c2oqil8o1i
