mouse_life_stage,E9.5
mouse_strain,C57BL
gene_symbol,Dmap1
gene_accession_id,MGI:1913483
pvalue,0.7254599
parameter_name,Sodium
parameter_id,IMPC_CBC_001_001
analysis_id,90l2cmu9x933tfg
