pvalue,0.4431172
parameter_name,PP4 + pulse startle magnitude
mouse_life_stage,Early adult
parameter_id,ESLIM_011_001_010
gene_accession_id,MGI:2442483
mouse_strain,C57BL
analysis_id,4i188uz40x360i0
gene_symbol,Usp37
