mouse_life_stage,E12.5
parameter_name,Total ab T cells - % of CD45+
analysis_id,a329ejpbat8527p
mouse_strain,C57BL
pvalue,0.966096
gene_accession_id,MGI:1914071
parameter_id,MGP_MLN_063_001
gene_symbol,Bcs1l
