mouse_strain,129SV
gene_symbol,Arpc2
pvalue,0.5922617
parameter_name,PP3 + pulse startle magnitude
parameter_id,ESLIM_011_001_009
mouse_life_stage,Early adult
analysis_id,9u2q8086ldl973f
gene_accession_id,MGI:1923959
