parameter_id,JAX_OFD_016_001
gene_symbol,Alkbh3
parameter_name,Center permanence time
pvalue,0.942565
gene_accession_id,MGI:1916363
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,e48et7v3rx7r025
