mouse_life_stage,Early adult
pvalue,0.5627002
gene_accession_id,MGI:106659
parameter_name,CD11b-low cDC - % of cDC
mouse_strain,C57BL
parameter_id,MGP_IMM_067_001
analysis_id,r09392931r5qcp4
gene_symbol,Sprr1b
