pvalue,0.8771649
parameter_id,HMGULA_CBC_017_001
mouse_strain,C57BL
gene_accession_id,MGI:1336200
parameter_name,Triglycerides
analysis_id,7a6b6865rdeqd77
gene_symbol,Hpca
mouse_life_stage,Middle aged adult
