parameter_id,ESLIM_011_001_010
gene_accession_id,MGI:3045306
gene_symbol,Exd1
pvalue,0.982297
analysis_id,q2l95n06tjf5hr3
parameter_name,PP4 + pulse startle magnitude
mouse_strain,C57BL
mouse_life_stage,Early adult
