parameter_id,MGP_PBI_016_001
Gene_symbol,Dmap1
Gene_accession_id,MGI:1913483
Pvalue,0.8170311
Analysis_id,rzzsj8ivod8t04r
Mouse_life_stage,Early adult
mouse_strain,C57BL
Parameter_name,Monocyte percentage
