mouse_strain,129SV
pvalue,0.3214333
parameter_id,IMPC_CBC_053_001
gene_accession_id,MGI:1921802
mouse_life_stage,Early adult
gene_symbol,Nipal3
analysis_id,6j3h58e13ys0sz2
parameter_name,Thyroxine
