mouse_strain,C57BL
gene_accession_id,MGI:1338032
analysis_id,u72a8mdaib7b0mi
parameter_name,% Pre-pulse inhibition - PPI2
pvalue,0.5819155
parameter_id,IMPC_ACS_034_001
gene_symbol,Sema6c
mouse_life_stage,Early adult
