mouse_life_stage,Early adult
analysis_id,77d6y21p16979i7
parameter_id,IMPC_HEM_003_001
pvalue,0.8149789
gene_symbol,Col6a3
mouse_strain,C57BL
gene_accession_id,MGI:88461
parameter_name,Hemoglobin
