parameter_id,IMPC_OFD_017_001
gene_accession_id,MGI:1914071
mouse_life_stage,E9.5
gene_symbol,Bcs1l
mouse_strain,C57BL
parameter_name,Center average speed
pvalue,0.7548151
analysis_id,xlv55y9s7r207i4
