pvalue,0.1914556
mouse_life_stage,Early adult
parameter_name,Aspartate aminotransferase
gene_symbol,Ncaph
analysis_id,3j28w1wq338i1c9
parameter_id,IMPC_CBC_012_001
mouse_strain,C57BL
gene_accession_id,MGI:2444777
