gene_symbol,Frmpd1
parameter_name,Heart weight
pvalue,0.5082785
mouse_life_stage,Early adult
gene_accession_id,MGI:2446274
parameter_id,IMPC_HWT_008_001
analysis_id,21931203r3g784u
mouse_strain,C57BL
