parameter_id,IMPC_ACS_037_001
gene_symbol,Ntmt2
analysis_id,7zp70j4hk1d2jqe
parameter_name,% Pre-pulse inhibition - Global
pvalue,0.3020128
gene_accession_id,MGI:2685053
mouse_strain,C57BL
mouse_life_stage,Early adult
