gene_accession_id,MGI:97613
gene_symbol,Plcb1
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,IMPC_CSD_016_001
pvalue,0.375928
parameter_name,Coat - hair texture / appearance - abdomen
analysis_id,8822834m663yjlu
