mouse_life_stage,Middle aged adult
mouse_strain,C57BL
gene_symbol,Snap23
pvalue,0.320624
gene_accession_id,MGI:109356
parameter_name,Embryo Size
analysis_id,fwy7lh0390466e3
parameter_id,IMPC_GEL_032_001
