mouse_life_stage,Early adult
parameter_name,Iron
pvalue,0.3477159
mouse_strain,C57BL
analysis_id,j447j06194m43g0
parameter_id,IMPC_CBC_011_001
gene_accession_id,MGI:2677850
gene_symbol,Abitram
