parameter_id,MGP_PBI_016_001
parameter_name,Monocyte percentage
gene_symbol,Mapkap1
pvalue,0.495627
analysis_id,20b9rxu47l37yj4
mouse_life_stage,E12.5
gene_accession_id,MGI:2444554
mouse_strain,C57BL
