pvalue,0.7455789
analysis_id,09078ut78n88qjn
gene_symbol,Rab17
parameter_name,Time mobile dark side
parameter_id,JAX_LDT_005_001
gene_accession_id,MGI:104640
mouse_strain,C57BL
mouse_life_stage,Early adult
