parameter_id,ESLIM_005_001_005
mouse_strain,C57BL
gene_accession_id,MGI:95457
gene_symbol,Mecom
analysis_id,s490rgpop9i6us5
mouse_life_stage,E12.5
parameter_name,Bone Mineral Content
pvalue,0.1507709
