mouse_life_stage,E15.5
gene_symbol,Fgb
gene_accession_id,MGI:99501
parameter_id,JAX_OFD_017_001
pvalue,0.1500383
analysis_id,ashjdhtd45uk793
mouse_strain,C57BL
parameter_name,Center average speed
