parameter_id,MGP_MLN_014_001
pvalue,0.07733961
gene_accession_id,MGI:2685277
gene_symbol,Zyg11b
analysis_id,05qzj99ay7q0i2g
mouse_strain,C57BL
parameter_name,Resting CD8+ T cells - % of CD8+
mouse_life_stage,Early adult
