parameter_id,MGP_MLN_091_001
pvalue,0.09031827
mouse_strain,C57BL
parameter_name,Effector NK cells - % of CD45+
mouse_life_stage,E12.5
gene_symbol,Mapkap1
gene_accession_id,MGI:2444554
analysis_id,1t6id9pc449i35w
