mouse_life_stage,Early adult
parameter_id,ESLIM_007_001_009
pvalue,0.8756133
parameter_name,Periphery average speed
analysis_id,o8h4976c22xdp4d
gene_symbol,Bach2
mouse_strain,C57BL
gene_accession_id,MGI:894679
