mouse_life_stage,Middle aged adult
parameter_name,Lean mass
analysis_id,3pr8wq5w718p34u
mouse_strain,C57BL
gene_symbol,Frmpd1
parameter_id,JAXLA_DXA_003_001
pvalue,0.8373079
gene_accession_id,MGI:2446274
