parameter_id,IMPC_EYE_016_001
parameter_name,Lens
mouse_strain,C57BL
gene_accession_id,MGI:1346088
pvalue,0.3952038
analysis_id,hs71hsbl96t3385
gene_symbol,Cd52
mouse_life_stage,Early adult
