mouse_life_stage,Middle aged adult
gene_symbol,Galnt13
gene_accession_id,MGI:2139447
analysis_id,c3pfzip8f71p12s
parameter_name,NKT cells (panel A)
parameter_id,IMPC_IMM_004_001
mouse_strain,C56BL
pvalue,0.1298527
