parameter_id,MGP_MLN_091_001
parameter_name,Effector NK cells - % of CD45+
gene_symbol,Dnajc8
gene_accession_id,MGI:1915848
mouse_life_stage,Early adult
pvalue,0.8713897
analysis_id,xqjt3qtu2s7c090
mouse_strain,C57BL
