mouse_life_stage,Early adult
gene_accession_id,MGI:3522699
pvalue,0.3712252
mouse_strain,C57BL
gene_symbol,Trpa1
parameter_name,Fractional Shortening
analysis_id,31uq95bmf9750a2
parameter_id,IMPC_ECH_005_001
