parameter_id,MGP_PBI_014_001
mouse_life_stage,Early adult
analysis_id,14894tu41652483
gene_symbol,Fpgs
mouse_strain,C57BL
gene_accession_id,MGI:95576
parameter_name,B cell percentage
pvalue,0.8194897
