mouse_life_stage,E9.5
parameter_name,Latency to first transition into dark
pvalue,0.5103923
mouse_strain,C57BL
gene_accession_id,MGI:3026886
parameter_id,IMPC_LDT_006_001
analysis_id,u0rq332fh1y5193
gene_symbol,Cdin1
