mouse_life_stage,Early adult
gene_accession_id,MGI:1914515
gene_symbol,SLC39A10
analysis_id,w1vag2f5ney4586
mouse_strain,C57BL
pvalue,0.8606383
parameter_name,Effector CD4- NKT cells - % of CD4- NKT cells
parameter_id,MGP_IMM_026_001
